frame,x,y,z,rx,ry,rz
frame_000000.png,0.0,0.0,0.0,0.0,0.0,0.0
frame_000001.png,0.005096006207168102,0.054347455501556396,0.03675477206707001,0.07638669013977051,-0.019697412848472595,0.09978707134723663
frame_000002.png,0.01461862213909626,0.1043417751789093,0.05675915256142616,0.14500708878040314,-0.044580183923244476,0.2021103799343109
frame_000003.png,0.02764609456062317,0.152665376663208,0.06615830957889557,0.20989836752414703,-0.07567106187343597,0.30578023195266724
frame_000004.png,0.04364750161767006,0.20013564825057983,0.0688752830028534,0.27275899052619934,-0.11201085895299911,0.41030871868133545
frame_000005.png,0.06206115707755089,0.24697265028953552,0.06741461157798767,0.33430594205856323,-0.1521388441324234,0.5156582593917847
frame_000006.png,0.08232833445072174,0.29306507110595703,0.06340613216161728,0.39480751752853394,-0.1948116272687912,0.6217140555381775
frame_000007.png,0.1038583368062973,0.3384280204772949,0.05804980546236038,0.45425331592559814,-0.23916271328926086,0.7284693121910095
frame_000008.png,0.12633919715881348,0.3830558955669403,0.05197520554065704,0.5124303102493286,-0.28439873456954956,0.8359634280204773
frame_000009.png,0.14972126483917236,0.4269396960735321,0.04552225023508072,0.569724440574646,-0.32999420166015625,0.9444119930267334
frame_000010.png,0.1737145334482193,0.47037869691848755,0.038867875933647156,0.6262441873550415,-0.3758348524570465,1.0538569688796997
frame_000011.png,0.19828303158283234,0.5136741399765015,0.03221828490495682,0.6821377277374268,-0.42200568318367004,1.1641379594802856
frame_000012.png,0.22322767972946167,0.5570415258407593,0.02585551142692566,0.7376341819763184,-0.46837806701660156,1.274994134902954
frame_000013.png,0.248457133769989,0.6004717350006104,0.01966356486082077,0.7925110459327698,-0.5146945714950562,1.3862091302871704
frame_000014.png,0.273926317691803,0.6440823078155518,0.013829097151756287,0.8466892838478088,-0.5609230399131775,1.4977694749832153
frame_000015.png,0.2997714877128601,0.6878917813301086,0.008286535739898682,0.9001545310020447,-0.6069890856742859,1.6097136735916138
frame_000016.png,0.32574060559272766,0.7319781184196472,0.0028625503182411194,0.9529363512992859,-0.6527704000473022,1.7219666242599487
frame_000017.png,0.3516095280647278,0.7761657238006592,-0.0025554299354553223,1.00515615940094,-0.6984969973564148,1.8341916799545288
frame_000018.png,0.3774849474430084,0.8206923007965088,-0.007986895740032196,1.0570287704467773,-0.7440661787986755,1.9463975429534912
frame_000019.png,0.403348833322525,0.8657310009002686,-0.013341754674911499,1.108383059501648,-0.7897302508354187,2.058626174926758
frame_000020.png,0.4291159510612488,0.9112482070922852,-0.018736205995082855,1.1597079038619995,-0.8357635736465454,2.170628786087036
frame_000021.png,0.45485183596611023,0.9570768475532532,-0.024263590574264526,1.2114462852478027,-0.8823257088661194,2.282254219055176
frame_000022.png,0.4805673062801361,1.0031967163085938,-0.030282117426395416,1.2634165287017822,-0.9296253323554993,2.393357038497925
frame_000023.png,0.5063449144363403,1.0497857332229614,-0.036690473556518555,1.315826416015625,-0.9779359698295593,2.5041215419769287
frame_000024.png,0.5321072936058044,1.0966248512268066,-0.043086424469947815,1.3684059381484985,-1.027600646018982,2.6145529747009277
frame_000025.png,0.5579760074615479,1.1438214778900146,-0.04967237263917923,1.4209915399551392,-1.078885793685913,2.7243385314941406
frame_000026.png,0.5841051340103149,1.1914024353027344,-0.056364431977272034,1.4734853506088257,-1.1318531036376953,2.833667039871216
frame_000027.png,0.6105795502662659,1.2390258312225342,-0.06313350051641464,1.5262203216552734,-1.1860662698745728,2.94262433052063
frame_000028.png,0.6373415589332581,1.286704659461975,-0.0704023614525795,1.5791168212890625,-1.24116051197052,3.0514745712280273
frame_000029.png,0.6643245816230774,1.3344117403030396,-0.0780300498008728,1.6318720579147339,-1.296318531036377,3.160029649734497
