frame_a,frame_b,tx,ty,tz,rx,ry,rz
frame_000000.png,frame_000001.png,0.08801167458295822,-0.0008494406938552856,0.020368169993162155,-0.017503073439002037,0.003794478252530098,-0.025521159172058105
frame_000001.png,frame_000002.png,0.08209029585123062,0.028226353228092194,0.04051601514220238,-0.02838166058063507,0.004177449736744165,-0.041229184716939926
frame_000002.png,frame_000003.png,0.07489442825317383,0.04615514725446701,0.05111655965447426,-0.03507207706570625,0.005864781327545643,-0.05216442793607712
frame_000003.png,frame_000004.png,0.06755676120519638,0.057155005633831024,0.056817617267370224,-0.03895176202058792,0.007924079895019531,-0.05881301686167717
frame_000004.png,frame_000005.png,0.0615139901638031,0.0636945590376854,0.06026896461844444,-0.04147614166140556,0.009781735017895699,-0.062270015478134155
frame_000005.png,frame_000006.png,0.05630424618721008,0.06756141036748886,0.06264741718769073,-0.043282508850097656,0.011300471611320972,-0.06405690312385559
frame_000006.png,frame_000007.png,0.05227702483534813,0.06995178014039993,0.06483042240142822,-0.04441956803202629,0.012275884859263897,-0.06506858766078949
frame_000007.png,frame_000008.png,0.049557074904441833,0.0714765265583992,0.06590525805950165,-0.04501679167151451,0.013013934716582298,-0.06569390743970871
frame_000008.png,frame_000009.png,0.04813038557767868,0.07229793816804886,0.06675493717193604,-0.04542391747236252,0.013463691808283329,-0.06605241447687149
frame_000009.png,frame_000010.png,0.04759806767106056,0.07286836206912994,0.06752172112464905,-0.045800965279340744,0.01367389876395464,-0.06629297137260437
frame_000010.png,frame_000011.png,0.04720982909202576,0.07309485226869583,0.06765110790729523,-0.04610869288444519,0.013847572728991508,-0.06667269766330719
frame_000011.png,frame_000012.png,0.04690055549144745,0.07321495562791824,0.0683533251285553,-0.04605690389871597,0.013921466656029224,-0.06697537750005722
frame_000012.png,frame_000013.png,0.046605054289102554,0.07309810817241669,0.06877847015857697,-0.04617081955075264,0.014011133462190628,-0.06712062656879425
frame_000013.png,frame_000014.png,0.046130601316690445,0.07298963516950607,0.06897959113121033,-0.0462639294564724,0.01409158669412136,-0.06716524064540863
frame_000014.png,frame_000015.png,0.04602985084056854,0.07300282269716263,0.0690271258354187,-0.046570271253585815,0.01413202378898859,-0.06736995279788971
frame_000015.png,frame_000016.png,0.04629889503121376,0.07302376627922058,0.06942978501319885,-0.046687051653862,0.014131288044154644,-0.06733628362417221
frame_000016.png,frame_000017.png,0.046190425753593445,0.07294513285160065,0.0694843977689743,-0.04693827033042908,0.013991079293191433,-0.06715675443410873
frame_000017.png,frame_000018.png,0.0464189387857914,0.0728716030716896,0.06942044198513031,-0.04722381383180618,0.013947299681603909,-0.06702714413404465
frame_000018.png,frame_000019.png,0.04642811417579651,0.07295364886522293,0.07002037763595581,-0.047341734170913696,0.014012654311954975,-0.06713485717773438
frame_000019.png,frame_000020.png,0.04618605226278305,0.07263839989900589,0.06934985518455505,-0.04743719846010208,0.01415744423866272,-0.06752287596464157
frame_000020.png,frame_000021.png,0.04602508991956711,0.0726563036441803,0.06939822435379028,-0.04757912456989288,0.014182057231664658,-0.06768109649419785
frame_000021.png,frame_000022.png,0.04596811532974243,0.07272432744503021,0.0697152316570282,-0.04744557663798332,0.014147705398499966,-0.06807442009449005
frame_000022.png,frame_000023.png,0.045331522822380066,0.07249663025140762,0.07004968822002411,-0.047148577868938446,0.014142940752208233,-0.06851612776517868
frame_000023.png,frame_000024.png,0.04501964896917343,0.07145634293556213,0.06913231313228607,-0.04793042317032814,0.013745792210102081,-0.06919212639331818
frame_000024.png,frame_000025.png,0.04510347545146942,0.07169342786073685,0.06988568603992462,-0.048590026795864105,0.013895564712584019,-0.06839511543512344
frame_000025.png,frame_000026.png,0.04531191289424896,0.07179318368434906,0.07085412740707397,-0.04872191324830055,0.01398529950529337,-0.06821458786725998
frame_000026.png,frame_000027.png,0.045408945530653,0.07186459749937057,0.07181797921657562,-0.048116713762283325,0.014032576233148575,-0.06852081418037415
frame_000027.png,frame_000028.png,0.04554809629917145,0.0720779076218605,0.07342897355556488,-0.047565165907144547,0.014176913537085056,-0.06888896226882935
frame_000028.png,frame_000029.png,0.04549529030919075,0.0721970945596695,0.07490687072277069,-0.046682946383953094,0.01441880315542221,-0.06932642310857773
frame_000029.png,frame_000030.png,0.045263681560754776,0.0722048208117485,0.07699485123157501,-0.04578910768032074,0.014610621146857738,-0.06941354274749756
frame_000030.png,frame_000031.png,0.04569050297141075,0.07249494642019272,0.07901167869567871,-0.044611670076847076,0.014886886812746525,-0.06911300867795944
frame_000031.png,frame_000032.png,0.04570753127336502,0.07238023728132248,0.07973429560661316,-0.04318048804998398,0.01511712372303009,-0.06861135363578796
frame_000032.png,frame_000033.png,0.0449829176068306,0.07194072753190994,0.07952560484409332,-0.041768692433834076,0.01508008036762476,-0.06846796721220016
frame_000033.png,frame_000034.png,0.043884068727493286,0.07141023129224777,0.07704390585422516,-0.0404244139790535,0.015186759643256664,-0.06872480362653732
frame_000034.png,frame_000035.png,0.04332076758146286,0.07142247259616852,0.07412916421890259,-0.039638619869947433,0.015270954929292202,-0.06904636323451996
frame_000035.png,frame_000036.png,0.043061546981334686,0.07159928977489471,0.07077665627002716,-0.039010949432849884,0.01531436201184988,-0.06947266310453415
frame_000036.png,frame_000037.png,0.04344605281949043,0.07196088880300522,0.06757989525794983,-0.03877107799053192,0.015236941166222095,-0.06970152258872986
frame_000037.png,frame_000038.png,0.04498264938592911,0.072836734354496,0.06502196192741394,-0.03902801126241684,0.015029060654342175,-0.06971427798271179
frame_000038.png,frame_000039.png,0.046978242695331573,0.07374905049800873,0.06227584555745125,-0.038802217692136765,0.014689872972667217,-0.06981166452169418
frame_000039.png,frame_000040.png,0.04939284548163414,0.07484447211027145,0.05946483835577965,-0.038358792662620544,0.014587790705263615,-0.06948790699243546
frame_000040.png,frame_000041.png,0.051401905715465546,0.07590887695550919,0.05729403719305992,-0.0381426140666008,0.014392339624464512,-0.0686817318201065
frame_000041.png,frame_000042.png,0.05338975042104721,0.07773914933204651,0.05609804764389992,-0.0386563315987587,0.013912039808928967,-0.06844999641180038
frame_000042.png,frame_000043.png,0.05542214587330818,0.08007820695638657,0.05565818026661873,-0.039580050855875015,0.013126443140208721,-0.06848091632127762
frame_000043.png,frame_000044.png,0.05842658877372742,0.08272945880889893,0.056392233818769455,-0.04015166684985161,0.01206811610609293,-0.06760212033987045
frame_000044.png,frame_000045.png,0.061380933970212936,0.08570181578397751,0.057890746742486954,-0.04100491479039192,0.010817795060575008,-0.06725387275218964
frame_000045.png,frame_000046.png,0.063779816031456,0.0881730392575264,0.058021899312734604,-0.04115570709109306,0.009797054342925549,-0.06691467761993408
frame_000046.png,frame_000047.png,0.06527241319417953,0.09051010757684708,0.058257635682821274,-0.04123508930206299,0.008552930317819118,-0.06803878396749496
frame_000047.png,frame_000048.png,0.06582611799240112,0.09127973765134811,0.055526670068502426,-0.042800918221473694,0.006952649913728237,-0.06940483301877975
frame_000048.png,frame_000049.png,0.06689542531967163,0.09321954101324081,0.05576546862721443,-0.04525209963321686,0.005549740977585316,-0.06841529905796051
frame_000049.png,frame_000050.png,0.06663325428962708,0.09485452622175217,0.05700136348605156,-0.04755283147096634,0.004257203079760075,-0.06839495152235031
frame_000050.png,frame_000051.png,0.06434670835733414,0.0963829830288887,0.05997372046113014,-0.05018014460802078,0.0028446512296795845,-0.06977726519107819
frame_000051.png,frame_000052.png,0.06005146726965904,0.09651892632246017,0.06369654834270477,-0.052020687609910965,0.0013373037800192833,-0.07143224775791168
frame_000052.png,frame_000053.png,0.05360812693834305,0.09657425433397293,0.06892761588096619,-0.05309227108955383,-6.343331187963486e-05,-0.07191091775894165
frame_000053.png,frame_000054.png,0.04698507487773895,0.09721419960260391,0.07467374205589294,-0.053903769701719284,-0.001488187350332737,-0.07247554510831833
frame_000054.png,frame_000055.png,0.03767535090446472,0.0972895398736,0.08011384308338165,-0.05545658618211746,-0.0024916166439652443,-0.07172016054391861
frame_000055.png,frame_000056.png,0.027480043470859528,0.09697519987821579,0.08782035112380981,-0.05702328309416771,-0.003344372846186161,-0.07053156197071075
frame_000056.png,frame_000057.png,0.016548894345760345,0.09709898382425308,0.09551937878131866,-0.05890043079853058,-0.004598700441420078,-0.07027360051870346
frame_000057.png,frame_000058.png,0.007111243903636932,0.0963561162352562,0.10183201730251312,-0.06208612024784088,-0.005829633213579655,-0.0693616196513176
frame_000058.png,frame_000059.png,-0.0009434446692466736,0.09466160088777542,0.10843929648399353,-0.06587232649326324,-0.006054756231606007,-0.0679965689778328
frame_000059.png,frame_000060.png,-0.008765362203121185,0.09090519696474075,0.11436322331428528,-0.0700996145606041,-0.006073717959225178,-0.06542648375034332
frame_000060.png,frame_000061.png,-0.012524254620075226,0.08779454976320267,0.12122085690498352,-0.07314875721931458,-0.00586040411144495,-0.0634516179561615
frame_000061.png,frame_000062.png,-0.010504312813282013,0.08483809977769852,0.12932203710079193,-0.07617078721523285,-0.004992441274225712,-0.06012248247861862
frame_000062.png,frame_000063.png,-0.005362547934055328,0.08034554123878479,0.13591410219669342,-0.07657856494188309,-0.004333444871008396,-0.0559384822845459
frame_000063.png,frame_000064.png,-0.004713006317615509,0.07348571717739105,0.14157788455486298,-0.07549063116312027,-0.004575149156153202,-0.04916759580373764
frame_000064.png,frame_000065.png,-0.0012161210179328918,0.06925086677074432,0.14487656950950623,-0.07390114665031433,-0.004848898388445377,-0.045534566044807434
frame_000065.png,frame_000066.png,0.01082783192396164,0.06527037918567657,0.15123379230499268,-0.07499514520168304,-0.0062182592228055,-0.04063275828957558
frame_000066.png,frame_000067.png,0.030729934573173523,0.062137238681316376,0.15451426804065704,-0.07636865973472595,-0.007351447828114033,-0.03664453700184822
frame_000067.png,frame_000068.png,0.06004553288221359,0.061181969940662384,0.1583627462387085,-0.07466661930084229,-0.007786964066326618,-0.032372623682022095
frame_000068.png,frame_000069.png,0.09030963480472565,0.058485619723796844,0.15959414839744568,-0.07186413556337357,-0.008787873201072216,-0.026753481477499008
frame_000069.png,frame_000070.png,0.12168711423873901,0.05335346609354019,0.15918990969657898,-0.06567663699388504,-0.009316391311585903,-0.023143257945775986
frame_000070.png,frame_000071.png,0.15330590307712555,0.048572391271591187,0.1660989224910736,-0.05809960514307022,-0.01043285708874464,-0.018650930374860764
frame_000071.png,frame_000072.png,0.1822088360786438,0.0414578914642334,0.17363616824150085,-0.05327504873275757,-0.010936354286968708,-0.005894230678677559
frame_000072.png,frame_000073.png,0.2011861801147461,0.03425274044275284,0.1870875209569931,-0.0510842502117157,-0.009869546629488468,0.00877236295491457
frame_000073.png,frame_000074.png,0.20447058975696564,0.029047764837741852,0.2064211219549179,-0.04470296576619148,-0.007709270343184471,0.021180208772420883
frame_000074.png,frame_000075.png,0.19172149896621704,0.023342259228229523,0.2221754491329193,-0.03511139750480652,-0.005110146477818489,0.0295560285449028
frame_000075.png,frame_000076.png,0.17127439379692078,0.017978165298700333,0.23310646414756775,-0.02193756029009819,-0.001681797206401825,0.03424995765089989
frame_000076.png,frame_000077.png,0.14735396206378937,0.008782077580690384,0.24154886603355408,-0.007049092091619968,-0.0018913885578513145,0.04438793286681175
frame_000077.png,frame_000078.png,0.11981502920389175,0.0049819424748420715,0.2490512728691101,0.012022261507809162,-0.002175035886466503,0.057905085384845734
frame_000078.png,frame_000079.png,0.09632016718387604,0.0021456778049468994,0.24123355746269226,0.029065027832984924,-0.0018193479627370834,0.06321953237056732
frame_000079.png,frame_000080.png,0.07707186043262482,0.0036072805523872375,0.22541272640228271,0.042948804795742035,-0.0015300903469324112,0.06838513165712357
frame_000080.png,frame_000081.png,0.06283131241798401,0.014393165707588196,0.21559205651283264,0.052418600767850876,-0.0025450652465224266,0.07437627017498016
frame_000081.png,frame_000082.png,0.05016448348760605,0.02922472357749939,0.19990092515945435,0.057093262672424316,-0.0023848898708820343,0.07815151661634445
frame_000082.png,frame_000083.png,0.0461357906460762,0.04431961476802826,0.1863093376159668,0.056202664971351624,-0.0034801848232746124,0.08775380998849869
frame_000083.png,frame_000084.png,0.046882275491952896,0.05682278424501419,0.1724604368209839,0.04770056903362274,-0.009397928602993488,0.10095729678869247
frame_000084.png,frame_000085.png,0.059140123426914215,0.06934268772602081,0.15446902811527252,0.03442615643143654,-0.010132686235010624,0.10242094844579697
frame_000085.png,frame_000086.png,0.07772216200828552,0.08310756832361221,0.14512531459331512,0.02920573204755783,-0.010816472582519054,0.10263775289058685
frame_000086.png,frame_000087.png,0.09167417883872986,0.08977574855089188,0.13729113340377808,0.026503238826990128,-0.012365846894681454,0.09604770690202713
frame_000087.png,frame_000088.png,0.10195717960596085,0.08164548128843307,0.14703068137168884,0.014313259162008762,-0.017261672765016556,0.09332896023988724
frame_000088.png,frame_000089.png,0.09336166083812714,0.06770589202642441,0.16724370419979095,0.005803088657557964,-0.02243894711136818,0.07909169793128967
frame_000089.png,frame_000090.png,0.04739275574684143,0.054816387593746185,0.17837518453598022,-0.01538060326129198,-0.025603219866752625,0.05629715323448181
frame_000090.png,frame_000091.png,-0.01629813015460968,0.04763295501470566,0.19149887561798096,-0.03304508328437805,-0.024427007883787155,0.03499756008386612
frame_000091.png,frame_000092.png,-0.0700904056429863,0.042107418179512024,0.18306612968444824,-0.0326184518635273,-0.020028840750455856,0.011031818576157093
frame_000092.png,frame_000093.png,-0.096270851790905,0.04465228319168091,0.19190138578414917,-0.03595343977212906,-0.020149212330579758,-0.012769362889230251
